616,1924,1248,1605,1327,2360,648,2331,Japanese,一の魚
1444,1730,1873,1765,1868,2010,1443,1975,Japanese,沼津
1939,1813,2602,1880,2600,2019,1941,1951,Japanese,日本初の流れ鮨
1484,2034,2638,2116,2636,2476,1390,2429,Japanese,魚がし鮨
2508,2486,2665,2487,2665,2536,2512,2532,Japanese,登録商標
1374,2955,1463,2953,1462,2993,1372,3002,Japanese,まぐろ
1604,2958,1828,2949,1823,2980,1604,2989,Japanese,トップ画面ーお好みーまぐろ
1892,2944,1954,2944,1953,2981,1894,2984,Japanese,白身
2115,2946,2296,2942,2298,2966,2116,2972,Japanese,トップ画面ーお好みー白身
2348,2937,2414,2934,2420,3002,2349,3021,Japanese,巣
2764,2779,2990,2784,2991,2810,2773,2814,Japanese,自家製ロースとビーフ
2780,2825,3004,2828,3012,2856,2791,2861,Japanese,始めました!!!!!
2923,2388,3019,2415,3019,2449,2921,2446,Japanese,麺点小吃
333,1942,384,1929,383,1972,334,1985,Latin,STVAS
284,2232,330,2226,329,2258,285,2265,Latin,###
