32,780,31,798,0,799,0,781,Latin,nde
27,853,30,861,1,861,0,853,Latin,IBILITA
30,895,29,901,1,902,1,895,Latin,###
129,817,131,900,108,900,106,816,Latin,22
543,164,544,191,428,192,428,156,Latin,UnipolSai
712,174,713,205,604,201,603,167,Latin,UnipolSai
1152,197,1151,226,1031,226,1051,174,Latin,###
1153,236,1151,252,1070,254,1075,231,Latin,###
1233,240,1233,257,1179,254,1181,237,Latin,###
1954,809,1953,827,1854,826,1860,807,Latin,###
1897,837,1897,849,1866,849,1865,837,Latin,BOX
1942,836,1941,850,1902,850,1905,836,Latin,AUTO
1931,864,1931,870,1881,871,1881,864,Latin,###
1945,872,1946,882,1865,882,1865,871,Latin,02.43.98.26.6
2054,778,2054,815,2013,814,2013,778,Latin,55
1173,195,1294,190,1291,237,1177,231,Latin,ransi
