216,150,1555,93,1512,638,198,598,Korean,오빠랑
254,717,2255,724,2188,1211,237,1215,Korean,토익할래?
109,1763,145,1770,137,1822,104,1816,Symbols,#
153,1764,391,1766,384,1835,160,1831,Korean,어름방학
89,1471,460,1469,466,1587,85,1577,Korean,신토익이
491,1478,585,1473,587,1589,493,1566,Korean,네
615,1473,810,1482,808,1587,615,1589,Korean,예쁜
833,1476,1131,1483,1130,1594,836,1593,Korean,발목을
1150,1475,1449,1475,1446,1596,1152,1593,Korean,븥잡지
1478,1482,1778,1475,1779,1596,1477,1593,Korean,못하게
1804,1478,2006,1475,2004,1596,1804,1593,Korean,세일
2035,1475,2240,1482,2238,1600,2034,1594,Korean,좋은
2264,1478,2443,1478,2444,1593,2268,1591,Korean,데로
