316,80,1186,89,1259,2000,460,2115,Korean,중앙약국
138,895,165,886,177,919,149,931,Latin,###
230,919,311,918,313,954,229,964,Latin,###
256,980,336,977,337,998,256,1000,Latin,02-816-2488
244,1013,314,1002,318,1028,250,1040,Latin,###
317,1108,356,1104,357,1128,319,1132,None,###
304,1184,370,1180,373,1203,307,1205,None,###
151,1127,165,1125,166,1196,152,1197,None,###
1707,379,1733,377,1733,414,1706,413,None,###
1756,381,1778,377,1778,413,1750,408,Korean,세
1796,381,1826,377,1825,411,1798,410,None,###
1703,446,1742,444,1742,459,1703,461,Korean,보증금
1748,443,1768,443,1767,459,1747,459,None,###
1780,441,1775,459,1772,457,1776,441,None,###
1784,441,1809,441,1809,459,1784,459,Latin,###
1817,442,1830,441,1829,457,1815,457,Latin,25
1720,481,1814,479,1814,491,1719,495,None,###
1726,496,1807,494,1808,507,1726,508,Latin,###
1720,523,1737,524,1737,534,1720,535,Latin,###
1745,522,1770,522,1770,535,1745,535,Latin,###
1773,522,1814,521,1814,534,1773,534,Latin,###
1700,538,1748,538,1748,549,1699,550,Latin,###
1751,537,1778,536,1778,548,1751,548,None,###
1782,537,1815,536,1814,547,1782,548,Latin,###
1818,536,1834,535,1834,547,1817,546,Latin,###
1700,585,1735,582,1735,599,1700,600,Latin,###
1705,605,1740,605,1740,619,1706,620,Latin,###
1739,584,1757,584,1757,597,1739,597,Latin,010
1760,588,1768,589,1768,593,1760,593,Symbols,—
1772,583,1797,584,1797,596,1772,596,Latin,5222
1799,588,1807,587,1807,592,1799,593,Symbols,—
1811,583,1834,582,1835,595,1811,595,Latin,0385
1745,604,1757,605,1757,617,1745,616,Latin,02
1761,608,1768,608,1768,613,1761,613,Symbols,—
1772,604,1791,603,1791,617,1772,617,Latin,816
1793,608,1802,607,1802,612,1794,613,Symbols,—
1805,602,1829,602,1827,616,1805,616,Latin,6897
1982,174,2001,175,2000,260,1979,260,Latin,###
484,2226,1374,2067,1391,2267,436,2267,Latin,###
171,550,296,550,297,567,174,572,Latin,1588-6400
177,438,311,439,315,519,144,521,Latin,ADT
297,463,305,464,305,473,298,472,Latin,R
149,387,290,384,291,407,150,410,Korean,컘스경비구역
207,575,268,574,268,589,207,589,Korean,고객센터
