492,493,521,492,521,504,492,505,Latin,###
654,271,763,288,763,325,648,309,Latin,Shell
1076,483,1108,481,1108,494,1076,495,Latin,Food
1114,481,1148,482,1148,492,1114,492,Latin,Mart
893,488,938,486,938,497,893,498,Latin,###
657,478,670,476,669,492,657,494,Latin,6
606,482,655,482,655,491,606,492,Latin,###
568,501,593,500,593,509,569,509,Latin,###
559,501,568,499,568,512,558,513,Latin,4
940,484,951,483,952,499,941,499,Latin,2
503,522,523,521,523,533,503,533,Latin,2971
268,497,306,497,306,507,268,507,Latin,###
257,495,267,494,266,510,257,510,Latin,8
136,531,180,530,180,542,136,543,Latin,STAURANT
53,535,78,533,78,544,52,546,Latin,ARCO
126,532,133,532,133,544,126,544,Latin,R
17,577,45,577,45,586,17,586,Latin,###
504,515,521,515,521,521,504,521,None,###
