651,1892,1058,1892,1057,1971,648,1983,Latin,Saebyeokdari
729,688,962,664,973,1810,750,1777,Korean,새벽다리
653,416,870,420,866,516,653,516,Korean,출입구
882,427,1051,437,1049,518,880,518,Latin,EXIT
677,115,1028,122,1026,403,683,396,Latin,16
664,2107,1046,2107,1048,2197,660,2207,Japanese,セビヨク橋
741,2002,968,2011,960,2102,742,2097,Korean,###
9,1050,39,1064,37,1129,5,1121,None,###
57,1059,121,1069,116,1145,59,1093,None,###
176,1107,221,1138,207,1164,168,1164,None,###
354,1193,392,1193,388,1217,353,1214,None,###
22,1234,58,1243,53,1272,21,1262,None,###
