998,1423,1031,1431,1027,1445,995,1439,Latin,biens
983,1420,996,1423,994,1437,980,1435,Latin,de
1016,1390,1076,1406,1073,1420,1014,1406,Latin,Découvrez
1001,1407,1032,1416,1028,1427,998,1419,Latin,notre
1034,1414,1082,1425,1080,1440,1030,1429,Latin,sélection
762,671,1444,705,1432,896,756,833,Latin,###
887,876,1433,924,1418,1119,878,1036,Latin,PRIVEE
1031,1431,1094,1445,1092,1462,1026,1449,Latin,d'exception
1281,1439,1302,1442,1300,1463,1278,1460,Latin,LE
1303,1444,1383,1462,1380,1482,1297,1463,Latin,MAGAZINE
1263,1461,1380,1487,1375,1509,1259,1483,Latin,IMMOBILIER
996,1358,1106,1383,1102,1398,993,1372,Latin,###
