561,411,556,287,1520,287,1517,413,Japanese,次世代高画質技術
2185,474,2185,1062,613,1089,566,487,Latin,HDR
631,1211,630,1119,1609,1096,1609,1185,Japanese,ハイダイナミツクレソヅ
1660,1300,1663,1096,2555,1079,2555,1293,Japanese,入力対応
926,1424,932,1482,699,1485,697,1433,Japanese,対応機種
1299,1420,1302,1464,982,1472,981,1432,Latin,LC-80XU30
1580,1414,1582,1457,1356,1461,1356,1420,Latin,70XG35
1852,1407,1854,1449,1633,1455,1632,1413,Latin,60XD35
2188,1399,2190,1444,1906,1448,1904,1406,Mixed,US30ライソ
2488,1397,2489,1439,2240,1439,2240,1398,Mixed,U30ライソ
2537,1496,2534,1562,666,1607,663,1545,Mixed,※ソフ卜ウ工アアツフテー卜によとUItraHDブルーレイ規格のHDR信号に対応
