213,356,266,358,267,390,214,388,Latin,TO
286,358,360,357,360,392,286,393,Latin,THE
384,361,465,361,466,397,385,393,Latin,USE
164,438,250,437,250,472,162,470,Latin,AND
272,439,526,446,524,480,272,476,Latin,ENJOYMENT
60,516,108,516,108,551,60,550,Latin,OF
120,518,268,523,269,558,119,553,Latin,PEOPLE
287,525,335,524,335,558,287,559,Latin,OF
347,526,417,525,417,560,347,561,Latin,ALL
425,528,606,531,606,565,426,562,Latin,COLOURS
105,603,258,606,260,642,103,637,Latin,CREEDS
272,608,353,610,353,645,272,642,Latin,AND
371,609,554,612,557,650,370,647,Latin,CUSTOMS
176,691,255,692,256,728,175,729,Latin,FOR
284,691,350,692,361,731,276,730,Latin,ALL
381,694,484,696,482,735,379,733,Latin,TIME
181,790,199,792,200,836,182,834,Latin,I
220,796,334,798,332,837,219,834,Latin,NAME
357,799,465,799,464,838,356,838,Latin,THEE
95,885,365,888,366,939,94,935,Latin,STANLEY
407,889,556,894,559,943,406,942,Latin,PARK
451,995,498,995,498,1013,451,1013,Latin,LORD
508,996,586,996,586,1014,508,1014,Latin,STANLEY
438,1017,530,1018,530,1035,438,1034,Latin,GOVERNOR
535,1018,613,1018,613,1036,535,1036,Latin,GENERAL
456,1039,533,1040,533,1056,456,1055,Latin,OCTOBER
540,1040,585,1040,586,1057,541,1056,Latin,1889
