1780,735,1796,934,1219,921,1223,765,Latin,SCIATT
1772,947,1714,1042,1289,1029,1338,930,Latin,aporter
2750,912,2752,975,2624,970,2623,908,Latin,cibo
3339,933,3348,992,3222,987,3217,928,Latin,food
2904,1365,2923,1415,2823,1494,2794,1455,Latin,sapori
2961,1356,2971,1408,2939,1413,2923,1365,Latin,di
3177,1421,3144,1485,2999,1415,2967,1347,Latin,valtellina
3236,1483,3281,1721,2758,1743,2729,1479,Latin,sciatt
3248,1721,3215,1839,2825,1862,2851,1756,Latin,aporter
2520,1752,2495,1799,2328,1812,2344,1747,Latin,aporter
2526,1657,2542,1749,2309,1765,2301,1674,Latin,sciatt
2957,1921,2962,1951,2913,1954,2909,1926,Latin,cibo
3183,1906,3189,1935,3137,1939,3134,1910,Latin,food
3868,1696,3870,1709,3809,1712,3807,1697,Latin,###
3879,1805,3885,1821,3839,1824,3836,1807,Latin,###
3895,1825,3898,1842,3834,1847,3827,1831,Latin,###
3897,1851,3902,1862,3842,1864,3836,1853,Latin,###
1646,1941,1647,1972,1502,1974,1502,1945,Latin,###
1859,2021,1864,2037,1801,2041,1801,2020,Latin,###
1224,1955,1224,1994,970,2004,973,1980,Latin,###
4,826,180,804,172,904,4,886,None,###
2766,909,2981,918,2987,981,2771,976,Latin,italiano
3038,920,3201,926,3211,989,3045,985,Latin,italian
3000,952,3024,953,3028,967,3001,967,Symbols,-
2963,1923,3043,1917,3047,1945,2966,1952,Latin,italiano
3064,1917,3128,1911,3132,1940,3066,1944,Latin,italian
3048,1929,3059,1929,3062,1938,3051,1939,Symbols,-
