442,2065,935,2064,935,2162,416,2159,Latin,Afferrarsi
963,2091,1053,2061,1053,2162,963,2165,Latin,al
1084,2085,1674,2046,1673,2185,1083,2172,Latin,corrimano,
1697,2072,2065,2096,2064,2177,1696,2167,Latin,tenere
1540,2218,1816,2218,1813,2318,1538,2334,Latin,girati
1848,2238,2101,2210,2106,2321,1845,2315,Latin,nella
1022,2210,1511,2223,1511,2313,1022,2310,Latin,rimanere
959,2361,1120,2359,1120,2454,958,2450,Latin,del
926,2232,991,2231,991,2305,926,2308,Latin,e
545,2211,891,2213,898,2307,544,2305,Latin,destra
425,2348,929,2358,930,2454,424,2453,Latin,direzione
425,2210,512,2232,516,2304,425,2307,Latin,la
1152,2351,1777,2373,1788,2465,1152,2459,Latin,movimento-
1616,2526,1743,2530,1743,2601,1616,2603,Latin,on
1332,2501,1592,2530,1566,2628,1332,2604,Latin,keep
1438,2644,1755,2658,1753,2771,1436,2741,Latin,facing
1128,2653,1405,2647,1405,2741,1119,2741,Latin,stand
865,2499,1300,2501,1298,2619,863,2593,Latin,handrail,
897,2663,1086,2644,1085,2738,894,2739,Latin,and
655,2506,827,2501,827,2596,670,2595,Latin,the
431,2499,630,2506,630,2596,432,2598,Latin,Use
423,2644,594,2646,595,2738,439,2736,Latin,the
632,2644,866,2647,866,2753,633,2763,Latin,right
427,2789,598,2787,598,2879,441,2878,Latin,the
632,2787,1088,2789,1089,2879,633,2881,Latin,direction
1124,2810,1226,2784,1216,2879,1124,2883,Latin,of
1241,2795,1550,2795,1548,2886,1252,2883,Latin,travel-
