578,79,586,195,385,191,376,73,Latin,HAI
465,199,470,309,355,317,348,197,Latin,DI
611,211,618,321,508,313,494,207,Latin,12
933,95,936,203,618,193,614,79,Latin,MENO
915,217,919,317,642,311,669,203,Latin,ANNI
936,663,959,731,773,735,766,673,Latin,GIOCA
994,663,1019,727,968,729,984,665,Latin,A
1292,661,1293,719,1029,731,1027,661,Latin,BOWLING
899,733,899,795,779,799,773,737,Latin,CON
996,727,999,789,919,787,917,733,Latin,UN
1290,719,1294,781,1020,787,1014,731,Latin,GENITORE
910,793,916,853,805,857,802,797,Latin,PER
997,787,997,851,932,849,926,789,Latin,TE
1070,787,1090,843,1017,851,1014,787,Latin,LA
1262,775,1280,835,1106,843,1103,785,Latin,PRIMA
1010,845,1030,911,791,924,787,855,Latin,PARTITA
1075,847,1075,909,1045,913,1042,849,Latin,E
1279,830,1289,901,1085,909,1084,847,Latin,GRATIS
285,27,278,1510,128,1514,138,27,Latin,PROMOBOWLING
887,1622,888,1643,826,1647,827,1627,Latin,escluso
941,1616,941,1639,891,1643,891,1619,Latin,festivi
955,1618,956,1637,944,1637,944,1618,Latin,e
1040,1610,1041,1635,960,1642,960,1613,Latin,prefestivi.
1077,1610,1076,1630,1043,1633,1043,1611,Latin,solo
1108,1610,1106,1630,1079,1633,1081,1610,Latin,per
1116,1607,1116,1627,1111,1627,1110,1608,Latin,i
1201,1603,1200,1626,1119,1630,1119,1609,Latin,possessori
1222,1601,1220,1622,1205,1622,1207,1600,Latin,di
1286,1601,1283,1622,1225,1621,1226,1598,Latin,Playcity
1325,1593,1324,1616,1287,1616,1288,1594,Latin,Card
1048,1589,1046,1611,1007,1613,1007,1584,Latin,Note
1114,1581,1114,1602,1058,1609,1053,1590,Latin,venerdi
1129,1589,1129,1605,1118,1604,1119,1584,Latin,e
1208,1578,1210,1602,1131,1604,1134,1580,Latin,domanica
1253,1577,1253,1599,1214,1600,1214,1576,Latin,dopo
1271,1575,1272,1598,1257,1597,1257,1574,Latin,le
1323,1569,1326,1597,1276,1596,1276,1570,Latin,20.00.
1303,1664,1297,1732,1260,1733,1269,1655,Latin,f
1026,1684,1027,1755,982,1757,983,1679,Latin,it
