1738,1745,1738,1877,1276,1871,1281,1735,Latin,ZONE
1506,1998,1507,2047,1316,2042,1318,1995,Latin,Parken
1628,2011,1615,2050,1534,2045,1534,2009,Latin,nur
1699,2006,1701,2047,1656,2049,1655,2001,Latin,in
1757,2062,1757,2115,1257,2117,1259,2058,Latin,gekennzeichneten
1504,2108,1503,2167,1289,2163,1290,2113,Latin,Flächen
1727,2116,1728,2169,1532,2165,1532,2118,Latin,erlaubt
1551,2180,1553,2229,1465,2225,1465,2180,Latin,mit
1586,2240,1589,2292,1229,2287,1230,2235,Latin,Parkausweis
1680,2240,1695,2291,1617,2287,1618,2238,Latin,Nr.
1787,2238,1790,2293,1717,2288,1735,2235,Latin,42
1434,2327,1419,2373,1300,2375,1301,2330,Latin,oder
1504,2380,1503,2411,1484,2408,1485,2379,Latin,P
1584,2328,1583,2381,1554,2378,1555,2326,Latin,3
1712,2325,1717,2384,1613,2378,1614,2329,Latin,Std.
2499,2708,2542,2707,2544,2742,2500,2743,Latin,20
2443,2650,2466,2652,2463,2675,2442,2673,Latin,20
2089,2853,2106,2853,2106,2882,2088,2882,Latin,H
2078,2902,2123,2906,2121,2917,2078,2918,Latin,###
