39,980,93,982,94,998,36,998,Latin,###
848,738,890,740,888,773,850,772,Latin,GO
774,610,828,611,830,645,773,643,Latin,FOR
854,611,1030,617,1029,650,854,646,Latin,SUPPORTING
847,570,936,573,936,605,846,603,Latin,THANK
1053,621,1085,621,1084,653,1053,652,Latin,US
433,207,1469,331,1473,496,438,419,Latin,SOUTHGATE
850,654,928,657,929,688,853,688,Latin,SINCE
954,657,1015,658,1017,690,955,689,Latin,1956
23,909,70,909,70,932,23,932,Latin,FOR
94,905,148,905,147,930,93,930,Latin,###
57,967,93,967,93,982,57,982,None,###
963,574,1017,577,1018,608,968,606,Latin,YOU
30,1010,61,1010,61,1028,30,1029,Latin,248
61,1021,68,1021,68,1030,61,1030,Symbols,.
66,1007,98,1007,98,1027,66,1027,Latin,###
96,1019,103,1019,103,1027,96,1027,Symbols,###
100,1008,142,1006,143,1024,101,1026,Latin,4800
911,740,1019,740,1020,773,915,773,Latin,TIGERS!
324,774,354,774,354,787,324,787,Latin,###
402,1052,453,1050,453,1060,402,1062,None,###
401,1044,454,1042,455,1051,401,1053,Latin,###
409,1028,446,1027,446,1037,409,1038,None,###
2006,768,2043,768,2043,812,2006,812,Latin,###
