411,299,976,280,967,520,389,516,Latin,MITI
350,513,1184,505,1187,761,344,765,Latin,GRECI
1036,349,1312,355,1310,409,1032,417,Latin,STEFANO
1043,418,1415,413,1416,471,1040,484,Latin,BORDISLIONI
550,1069,844,1075,843,1112,551,1108,Latin,ILLUSTRAZIONI
568,1108,753,1115,755,1164,552,1148,Latin,ANGELO
783,1115,884,1115,897,1158,784,1160,Latin,RUTA
787,1187,966,1180,998,1255,784,1358,Latin,per
1049,1155,1067,1160,1103,1271,1034,1280,Latin,i
863,1332,1343,1246,1350,1417,854,1522,Latin,piccoei
1065,1459,1246,1463,1249,1492,1059,1496,None,###
1272,1459,1322,1457,1326,1496,1264,1492,Latin,EL
517,2338,965,2345,971,2489,526,2485,Latin,MILLE
1050,2341,1424,2349,1424,2497,1052,2485,Latin,COSE
804,3394,903,3405,909,3433,786,3436,Latin,Anno
929,3398,1126,3405,1131,3444,929,3440,Latin,Kovecses
1215,2749,1252,2753,1253,2792,1211,2800,Latin,le
1269,2839,1410,2854,1412,2889,1274,2897,Latin,Topino
1270,2710,1417,2726,1418,2753,1264,2757,None,###
1269,2761,1333,2765,1335,2796,1268,2792,None,###
1350,2769,1469,2776,1467,2807,1350,2811,None,###
1227,2800,1362,2800,1364,2842,1228,2854,None,###
1384,2811,1458,2811,1460,2846,1385,2846,None,###
1561,311,1844,291,1861,641,1564,625,Latin,Le
1914,439,2069,396,2074,555,1911,571,Latin,PIú
1587,621,2041,629,2041,796,1584,815,Latin,storie
1548,819,1603,831,1610,944,1517,905,Latin,di
1641,858,1996,854,1998,994,1631,1025,Latin,GIANNI
2042,847,2202,831,2212,932,2054,967,Latin,ROD
2055,982,2187,986,2188,1091,2051,1091,Latin,PER
1888,1118,2193,1072,2203,1184,1872,1293,Latin,picc
1463,1392,1598,1392,1598,1423,1463,1425,None,###
1609,1392,1643,1392,1645,1419,1609,1423,None,###
