1164,1311,1582,1370,1578,1465,1162,1417,Latin,LOUNGE
786,710,1101,796,1079,902,686,816,Latin,Dell
660,853,1491,1012,1494,1139,654,981,Latin,CHICKEN
737,1023,1460,1154,1450,1259,734,1146,Latin,BASKET
566,1223,1122,1307,1117,1409,550,1342,Latin,COCKTAIL
1130,778,1470,884,1416,996,1062,887,Latin,Rhea
1608,2438,1676,2438,1675,2460,1612,2460,Latin,RESERVED
1618,2467,1673,2467,1672,2489,1617,2489,Latin,PARKING
1615,2583,1622,2583,1622,2607,1615,2607,Symbols,$
1620,2581,1647,2582,1648,2615,1621,2614,Latin,350
1650,2582,1679,2583,1679,2616,1651,2614,Latin,FINE
2341,2084,2382,2084,2382,2117,2341,2117,Latin,###
1390,2420,1427,2420,1427,2433,1390,2433,None,###
1393,2432,1426,2432,1426,2449,1393,2449,None,###
1394,2510,1431,2510,1431,2529,1394,2529,None,###
336,2519,363,2520,364,2565,339,2566,Latin,66
338,2496,359,2495,358,2516,339,2516,Latin,US
