944,1315,1178,1300,1173,1349,942,1362,Korean,종로구청장
1229,1298,1493,1285,1487,1331,1221,1346,Korean,종로경찰서장
638,1161,896,1145,895,1269,642,1278,Korean,아침
911,1152,1183,1135,1180,1256,923,1258,Korean,10시
1239,1169,1359,1170,1341,1210,1241,1210,Symbols,~
1408,1129,1787,1118,1767,1231,1406,1244,Korean,밤10시
358,802,1345,805,1341,1059,376,1077,Korean,차없는
238,637,689,641,690,741,252,739,Korean,인사동길
1504,803,2041,802,1992,1041,1474,1043,Korean,거리
985,374,1200,381,1206,485,988,494,Korean,종로
753,436,954,441,954,492,760,485,Korean,명품도시
758,372,955,377,954,428,748,422,Korean,사람중심
