770,1551,904,1548,902,1630,770,1634,Korean,[5월
935,1550,1071,1551,1066,1628,935,1627,Korean,13일
1094,1575,1139,1577,1138,1596,1097,1596,Symbols,-
1163,1544,1272,1550,1268,1634,1171,1625,Korean,7월
1303,1543,1455,1544,1452,1628,1302,1628,Korean,15일]
1509,1394,1830,1401,1814,1548,1501,1532,Korean,기획전
1255,1394,1467,1403,1459,1541,1251,1541,Korean,단독
765,1398,1207,1399,1209,1537,766,1541,Korean,아디다스
371,1407,741,1398,726,1555,388,1546,Korean,11번가
500,945,1224,957,1210,1240,500,1231,Korean,독보적
1295,956,1793,972,1744,1247,1290,1237,Korean,만남
1069,598,2283,631,2229,931,1061,899,Korean,아디아스의
2227,523,2313,519,2428,1139,2354,1150,None,###
2176,545,2206,534,2331,1114,2227,1136,None,###
3,562,1013,598,1020,892,5,849,Korean,11번가와
