1223,1772,1223,1866,727,1890,786,1790,Latin,AUMAI
1207,1877,1204,1918,747,1933,750,1906,Latin,MARKET
2344,350,2365,532,1976,372,1976,216,Latin,SEX
2360,518,2360,648,1972,501,1974,374,Latin,SHOP
2383,670,2385,791,1972,657,1974,536,Latin,BUSHIDO
2397,797,2403,903,1978,771,1980,663,Latin,BOUTIQUE
2387,942,2403,1095,2007,987,2005,851,Latin,fetiSHIsm
2326,1091,2330,1216,2099,1164,2097,1045,Latin,store
2074,1203,2084,1300,1999,1276,1986,1186,Latin,Via
2446,1266,2454,1363,2072,1320,2087,1210,Latin,A.Doria,48/c
2313,1335,2328,1423,2129,1395,2127,1309,Latin,(Galleria)
2428,1423,2446,1525,2009,1460,2007,1363,Latin,Tel.026706420
2260,1594,2258,1665,2138,1657,2140,1575,Latin,200
2270,1527,2281,1598,2225,1590,2223,1529,Latin,a
2350,1590,2364,1680,2266,1665,2256,1607,Latin,mt
2097,1667,2105,1758,2015,1760,2015,1667,Latin,dal
2275,1685,2291,1775,2107,1765,2097,1683,Latin,martedi
2344,1708,2346,1784,2291,1780,2285,1711,Latin,al
2493,1713,2501,1797,2352,1786,2340,1726,Latin,sabato
2422,1791,2426,1879,2109,1860,2109,1773,Latin,10,30-19,30
2518,1894,2530,1974,2017,1933,2015,1855,Latin,bushidoboutique.com
2199,1972,2197,2017,2033,2009,2033,1952,Latin,Spazio
2512,1981,2516,2039,2209,2026,2209,1970,Latin,Pubblicitario
2307,2043,2313,2106,2060,2097,2058,2028,Latin,PUBBLICMAMRAMOeu
2514,2041,2530,2121,2328,2121,2305,2045,Latin,022610633
1833,1737,1833,1793,1745,1795,1745,1741,Latin,IT'S
1923,1729,1919,1784,1845,1788,1844,1734,Latin,MY
1987,1723,2003,1780,1934,1783,1931,1731,Latin,NA
1756,1800,1755,1820,1744,1820,1744,1799,Latin,È
1797,1795,1797,1816,1762,1817,1762,1798,Latin,NEL
1882,1790,1884,1812,1801,1817,1802,1794,Latin,SILENZLO
1924,1786,1924,1810,1888,1811,1886,1792,Latin,CHE
1987,1784,1987,1805,1931,1809,1929,1789,Latin,TROVO
1998,1784,1998,1804,1992,1804,1992,1787,Latin,I
1884,1813,1889,1838,1817,1842,1816,1816,Latin,QUESTA
1905,1814,1905,1834,1892,1834,1892,1812,Latin,E
1929,1811,1935,1834,1910,1834,1909,1812,Latin,LA
1969,1810,1975,1830,1940,1831,1939,1812,Latin,MIA
2000,1807,2006,1830,1979,1830,1979,1810,Latin,NA
2006,1850,2007,1870,1819,1878,1814,1864,Latin,www.pontedilegnotona
2696,1840,2696,1856,2654,1858,2653,1839,Latin,GPO
2773,1753,2775,1777,2631,1783,2629,1759,Latin,IZZAZIONE
3001,1784,3000,1812,2928,1814,2928,1787,Latin,DEFI
2787,1684,2791,1715,2621,1724,2619,1696,Latin,MITSUBISHI
2769,1715,2773,1744,2624,1754,2621,1725,Latin,ELECTRIC
3171,1610,3168,1630,3021,1639,3017,1620,Latin,BUONVIAGGIO
3163,1630,3163,1648,3023,1656,3027,1638,Latin,AFRANCESCO
3074,1654,3077,1672,3027,1675,3026,1658,Latin,CON
3150,1651,3152,1669,3076,1670,3077,1654,Latin,LINEAR
3141,1667,3153,1688,3028,1693,3027,1676,Latin,RISPARMLA
3089,1690,3100,1709,3031,1713,3030,1695,Latin,SULLA
3182,1702,3186,1723,3034,1732,3032,1714,Latin,POLIZZAMOTO.
3117,1749,3112,1771,3037,1774,3034,1747,Latin,Linear
3842,1588,3830,1711,3465,1722,3438,1587,Latin,Linear
3712,1726,3718,1758,3470,1769,3473,1737,Latin,ASSICURAZIONI
3829,1729,3833,1757,3725,1756,3718,1730,Latin,ONLINE
