661,1369,1037,1373,1037,1478,659,1461,Bangla,প্রতিশ্র্ুতির
7,908,145,947,98,1531,2,1527,Bangla,###
571,1256,817,1256,817,1350,571,1350,Bangla,অনন্য
844,1226,1188,1230,1206,1362,831,1351,Bangla,মানবিক
314,1365,637,1366,637,1462,314,1461,Bangla,কার্মযেঞ্জর
329,1224,552,1222,557,1340,334,1342,Bangla,একটি
1053,1398,1276,1413,1276,1486,1079,1474,Bangla,বাস্তব
1296,1413,1596,1410,1594,1487,1305,1487,Bangla,রূপায়ণ
685,443,824,470,829,558,682,526,None,###
1756,57,1947,99,1853,504,1615,490,None,###
47,702,393,769,358,951,42,888,None,###
