124,127,178,125,179,146,124,147,Latin,right,
423,109,450,110,449,119,422,118,Latin,###
203,70,246,69,247,96,204,95,Latin,TO
258,69,360,67,358,93,258,93,Latin,LEEDS
58,127,117,127,117,145,58,145,Latin,We're
29,72,192,69,193,95,34,97,Latin,WELCOME
189,127,255,127,255,145,190,147,Latin,you're
260,129,331,128,332,146,262,145,Latin,wrong,
36,152,137,152,137,170,43,171,Latin,Yorkshire
144,152,245,151,245,169,149,169,Latin,Yorkshire
251,150,352,150,360,169,257,169,Latin,Yorkshire.
401,109,425,109,425,114,401,114,Latin,###
399,115,412,115,411,121,398,121,Latin,###
436,119,449,119,449,126,436,126,None,###
398,123,412,123,412,128,398,128,None,###
