813,998,1127,990,1132,1089,822,1112,Korean,앱헤서
1175,987,1374,984,1374,1086,1174,1099,Korean,쉅게
1421,981,1980,963,1973,1068,1421,1083,Korean,나눠쓰세요!
1701,671,2222,646,2205,893,1693,904,Korean,제공!
24,696,478,687,503,934,31,936,Korean,죄대
578,696,1628,671,1640,868,594,902,Latin,1000MB
339,403,1073,379,1091,644,353,667,Korean,가족이
1186,387,1886,358,1881,632,1174,598,Korean,모이면
2222,38,2384,45,2395,140,2209,163,Korean,사랄플
318,982,776,960,776,1132,316,1136,Latin,cake
588,1615,645,1558,676,1592,608,1648,Latin,cake
2387,57,2440,54,2445,147,2395,161,None,###
