268,1169,261,1235,186,1222,190,1160,Latin,###
258,1014,254,1114,184,1112,197,1014,Latin,###
677,1008,675,1036,647,1031,646,1001,Latin,###
675,1048,677,1073,644,1072,644,1050,Latin,###
671,1077,675,1101,655,1101,659,1077,Latin,###
675,1112,675,1135,661,1132,663,1112,Latin,###
674,1139,675,1165,657,1167,657,1141,Latin,###
876,1505,879,1534,857,1560,854,1516,Latin,###
985,932,985,1038,953,1035,955,927,Latin,###
949,745,942,877,902,850,906,693,Latin,###
946,895,943,950,905,931,905,866,Latin,###
948,991,939,1098,906,1098,906,973,Latin,###
1790,680,1790,726,1555,715,1555,671,Latin,VEICOLI
1842,685,1844,729,1801,726,1806,682,Latin,A
2056,691,2057,734,1863,728,1863,683,Latin,PASSO
2109,695,2107,736,2072,735,2071,691,Latin,D
2295,698,2294,743,2129,737,2128,694,Latin,UOMO
2860,965,2863,987,2818,984,2818,965,Latin,AREA
2863,989,2864,1004,2756,1006,2752,990,Latin,VIDEOSORVEGLIATA
2869,1016,2875,1088,2750,1089,2748,1019,Latin,###
3365,1203,3365,1213,3329,1213,3330,1204,Latin,###
3373,1213,3372,1223,3329,1223,3329,1215,Latin,###
3372,1258,3372,1267,3329,1267,3329,1259,Latin,###
