525,178,540,178,541,218,525,217,Latin,###
57,173,75,173,79,191,59,191,Symbols,%
322,37,448,37,446,65,316,64,Latin,EXPRESS
13,151,77,150,78,171,14,172,Latin,SAVE
20,173,57,172,58,201,20,202,Latin,50
156,37,310,36,304,65,152,64,Latin,BAHAMAS
104,533,162,532,161,556,90,556,Latin,E
324,456,354,456,364,476,326,476,Latin,S
551,152,581,152,582,174,552,173,Latin,SA
161,13,283,14,283,34,161,33,Latin,BALEARIA
561,174,577,173,578,202,558,201,Latin,6
57,191,78,192,79,201,59,201,Latin,OFF
15,131,75,131,77,147,14,148,None,###
30,239,54,240,55,248,32,246,None,###
32,226,55,226,55,235,32,236,None,###
12,226,29,227,27,239,12,239,None,###
34,253,54,254,54,261,33,261,None,###
56,250,78,251,78,261,58,261,None,###
10,254,29,254,28,262,5,261,None,###
58,232,76,232,77,240,60,239,None,###
486,189,509,190,509,198,488,198,None,###
486,227,512,227,513,236,484,237,None,###
