1316,783,1402,780,1399,847,1317,850,Latin,et
704,436,1473,436,1475,608,708,630,Latin,Raisinor
1041,675,1411,673,1408,773,1048,775,Latin,végétale
787,803,991,797,991,879,790,881,Latin,pour
1013,780,1286,782,1289,851,1012,852,Latin,friture
780,681,1021,681,1018,757,782,759,Latin,Huile
762,879,1449,876,1456,950,767,952,Latin,assaisonnement
663,1140,928,1045,949,1080,677,1183,Latin,CONTIENT
943,1039,1008,1013,1025,1050,954,1079,Latin,DE
679,1205,738,1186,759,1221,696,1248,Latin,LA
756,1182,1004,1091,1021,1128,773,1219,Latin,VITAMINE
1016,1085,1039,1079,1059,1114,1030,1127,Latin,E
