2378,888,2476,883,2481,917,2383,923,Latin,zona
2398,1016,2475,1012,2479,1079,2402,1083,Latin,30
2996,1502,3405,1413,3426,1894,3007,1893,None,###
1,1921,288,1830,314,2214,2,2213,None,###
1680,1473,1712,1474,1723,1550,1691,1558,None,###
1683,1581,1722,1574,1731,1621,1692,1630,None,###
1684,1643,1722,1639,1717,1715,1688,1710,None,###
1366,1494,1416,1494,1419,1596,1373,1598,Latin,3D
984,1510,1030,1466,1082,1535,1035,1567,None,###
987,1285,1072,1281,1073,1293,988,1296,None,###
1757,1111,1835,1100,1837,1175,1734,1186,None,###
2304,1411,2357,1412,2359,1441,2307,1440,None,###
2386,1412,2400,1413,2402,1443,2385,1442,None,###
2180,1416,2195,1416,2195,1443,2180,1441,None,###
2035,1630,2048,1630,2056,1655,2036,1655,None,###
