345,453,351,469,315,470,309,454,Latin,VIA
300,503,300,519,201,519,201,505,Latin,BENEDETTO
312,496,463,494,464,516,310,518,Latin,MARCELLO
377,544,377,551,354,551,354,543,Latin,###
382,542,387,544,387,547,382,547,Symbols,-
391,542,415,542,415,552,391,551,Latin,1739
311,543,314,552,250,553,251,543,Latin,###
259,725,270,724,271,736,259,736,Latin,29
207,726,218,725,219,737,205,737,Latin,###
181,983,523,983,535,1095,178,1107,Latin,###
228,835,516,819,552,1018,183,1004,Latin,###
471,1190,536,1332,322,1431,238,1245,Latin,BAC
1004,485,1168,482,1169,506,996,508,Latin,AFFILIATO
1144,369,1159,462,744,472,729,373,Latin,TEENOEASA
680,809,944,823,927,989,633,987,Latin,###
1198,1113,1151,1352,956,1123,989,935,Latin,###
1018,1277,1035,1456,650,1480,612,1271,Latin,###
629,1056,1005,1083,987,1253,612,1239,Latin,###
1380,928,1380,961,1361,962,1360,928,Latin,3
1337,816,1338,910,1211,907,1201,815,Latin,###
1559,786,1556,929,1400,904,1399,806,Latin,###
1302,1122,1340,1121,1323,1167,1289,1161,Latin,N
1468,1114,1500,1170,1406,1169,1406,1121,Latin,###
1342,1235,1362,1230,1363,1357,1342,1358,Latin,###
1391,1221,1390,1344,1364,1344,1363,1226,Latin,###
1361,1371,1361,1395,1348,1395,1347,1370,Latin,10
1337,956,1337,1048,1255,1059,1234,960,Latin,###
1536,967,1537,1066,1404,1060,1403,966,Latin,###
1490,1763,1499,1767,1497,1800,1489,1795,Latin,###
1522,1774,1522,1809,1500,1802,1500,1768,Latin,###
