890,2553,910,2554,910,2559,890,2559,Symbols,-
887,2461,909,2460,909,2482,887,2484,Symbols,+
937,3133,1180,3132,1180,3170,938,3168,None,###
1271,2628,1395,2636,1396,2665,1273,2668,Latin,Öffnen
1416,2488,1445,2486,1446,2526,1417,2527,Latin,e
1207,2489,1400,2487,1401,2528,1208,2545,Latin,3.485.42
1392,2421,1496,2419,1496,2452,1394,2456,Latin,Konto
1157,2434,1380,2410,1379,2455,1158,2467,Latin,persÖnliches
876,1958,1412,1943,1412,2044,890,2039,Latin,73.935.70€
876,1889,1153,1883,1153,1922,875,1930,Latin,Gesamtsaldo
870,1799,1044,1807,1048,1836,872,1842,Latin,Übersicht
1398,1716,1491,1716,1492,1740,1399,1743,Latin,14min
1473,1671,1497,1680,1497,1697,1474,1698,Latin,in
1367,1674,1464,1676,1465,1699,1368,1713,Latin,Logout
1256,1620,1327,1620,1326,1643,1257,1645,Latin,12:00
1607,1606,1676,1607,1675,1631,1608,1632,Latin,100%
1710,945,2104,958,2100,1056,1708,1047,Latin,Mobile.
1403,951,1671,958,1670,1050,1403,1050,Latin,Bank
869,951,1365,961,1361,1050,869,1050,Latin,Deutsche
665,961,834,951,833,1053,666,1047,Latin,mit
1364,811,1849,837,1849,897,1352,967,Latin,erleben-
1130,840,1314,846,1316,913,1131,916,Latin,neu
663,811,1084,818,1085,945,666,913,Latin,Banking
1096,566,1420,576,1420,671,1093,671,Latin,Konto.
905,566,1050,579,1049,671,900,668,Latin,ein
732,566,868,579,868,668,727,671,Latin,als
426,566,699,579,695,665,425,662,Latin,Mehr
674,310,799,317,801,360,673,365,Latin,Bank
419,315,654,315,654,362,419,361,Latin,Deutsche
