1118,1155,1292,1159,1292,1226,1113,1226,Latin,824
1310,1192,1361,1192,1362,1209,1312,1211,Symbols,-
1382,1163,1627,1165,1630,1237,1379,1233,Latin,9228
620,1317,687,1321,689,1338,619,1339,Korean,뉴스피고
275,892,2224,910,2204,1121,254,1075,Korean,퍼팩트손세자장
1835,1283,1981,1280,1984,1355,1837,1357,Korean,찾이
1929,1383,2166,1389,2167,1461,1936,1459,Korean,감사합
2183,1391,2341,1395,2341,1470,2184,1466,Korean,니다
2154,1312,2234,1316,2234,1334,2157,1331,Latin,TOP
2097,204,2138,198,2136,215,2096,223,Latin,HD
2309,1615,2336,1617,2335,1627,2309,1627,Latin,TOP
1963,1598,1988,1599,1988,1609,1964,1610,Latin,TOP
612,1222,656,1222,656,1241,611,1242,Latin,KNS
1277,1697,1319,1669,1329,1707,1287,1740,Korean,26서1180
1208,1649,1262,1641,1257,1656,1204,1667,Korean,###
658,1222,708,1223,707,1239,657,1237,Korean,뉴스유신
618,1251,699,1252,699,1262,618,1261,Korean,###
624,1268,691,1269,692,1275,624,1275,Korean,###
