633,844,635,852,621,852,621,845,Latin,###
689,840,690,853,664,854,660,844,Latin,VIALE
691,856,690,870,663,872,663,860,Latin,DELLE
736,874,737,887,623,895,622,884,Latin,RIMEMBRANZEorLAMBRATE
989,830,991,841,974,841,971,830,Latin,VIA
1031,848,1030,862,984,864,984,851,Latin,SACCARDO
949,856,948,866,932,867,931,858,Latin,###
980,855,982,864,958,865,958,855,Latin,###
1009,871,1009,879,958,880,957,872,Latin,###
946,828,946,835,932,836,932,830,Latin,###
1349,568,1349,591,1323,591,1322,567,Latin,883
911,602,911,626,812,621,812,599,Latin,autostrade
920,553,920,578,811,571,810,547,Latin,BERGAMO
884,505,885,522,811,515,811,499,Latin,c.a.m.m.
870,449,870,472,807,466,807,443,Latin,Linate
854,390,855,405,806,402,809,384,Latin,Agenzia
889,394,889,408,859,405,859,390,Latin,delle
938,401,938,414,894,409,894,395,Latin,Entrate
849,410,850,425,807,420,808,406,Latin,ufficio
897,417,897,431,855,425,854,410,Latin,Milano
911,418,911,433,902,431,902,418,Latin,3
1562,210,1564,237,1544,238,1544,211,Latin,ti
1633,318,1636,331,1601,334,1600,321,Latin,OULITA
1613,332,1614,343,1603,343,1602,334,Latin,TA
1624,331,1624,342,1615,342,1615,332,Latin,IN
1635,330,1635,341,1626,341,1625,331,Latin,TV
1604,229,1599,268,1571,271,1570,235,Latin,###
1683,400,1682,410,1628,413,1627,406,Latin,###
1690,504,1688,519,1643,520,1643,508,Latin,CENTRO
1694,552,1694,560,1638,563,1638,557,Latin,###
