706,723,967,710,966,784,703,799,Latin,Service
853,262,1661,132,1652,423,842,555,Arabic,مغاسل
427,593,951,550,955,684,411,709,Latin,ALـOFOQ
990,547,1700,481,1696,619,982,673,Latin,LAUNDRY
439,740,684,729,686,810,431,825,Latin,Express
281,310,824,220,833,518,256,615,Arabic,الأفق
1332,684,1645,663,1648,750,1349,761,Arabic,خدمة
1018,703,1310,699,1324,779,1026,789,Arabic,سريعة
270,728,360,728,347,792,255,800,Latin,OFOQ
1840,568,2040,524,2047,679,1851,657,Arabic,###
1843,98,2047,100,2047,345,1843,343,Arabic,ى
1972,679,2045,679,2045,760,1972,760,Latin,###
1979,378,2046,378,2046,494,1979,494,Latin,###
