1292,1443,2364,1432,2377,1691,1292,1701,Latin,REWE
1121,1792,2544,1800,2548,2072,1112,2085,Latin,Ladezone
1113,2125,1539,2145,1543,2308,1106,2311,Latin,bitte
1625,2125,2549,2117,2555,2304,1619,2309,Latin,freihalten
479,2430,998,2423,999,2494,488,2492,Latin,Widerrechtlich
1036,2426,1367,2424,1367,2504,1034,2513,Latin,parkende
1403,2428,1767,2426,1768,2512,1402,2513,Latin,Fahrzeuge
1792,2426,2066,2422,2067,2492,1809,2494,Latin,werden
2101,2422,2634,2419,2634,2508,2099,2510,Latin,kostenpflichtig
2670,2422,3181,2414,3184,2504,2668,2508,Latin,abgeschleppt!
