976,1813,1794,1751,1779,2019,965,2069,Japanese,テジタル
1861,1718,2043,1727,2037,1998,1834,1995,Symbols,&
2116,1680,3142,1621,3130,1960,2098,1992,Japanese,生活家電
800,2503,865,2518,849,2699,790,2688,Symbols,¥
914,2513,1525,2641,1514,2830,897,2725,Japanese,お会計カウンター
1648,2744,1727,2762,1722,2858,1643,2849,Latin,CAS
1792,2796,2380,2796,2364,2968,1788,2955,Japanese,歳末セール!
2331,2846,2111,2878,2104,2828,2321,2803,Japanese,###
2091,2790,2210,2780,2218,2808,2098,2827,Japanese,###
2800,2859,3033,2836,3033,2877,2805,2905,Japanese,###
2794,2821,2918,2811,2924,2844,2798,2859,Japanese,###
2485,2822,3090,2822,3078,3003,2476,2984,Japanese,歳末セール!
3197,2853,3817,2858,3818,3021,3190,3021,Japanese,歳末セール!
3763,2908,3532,2930,3521,2894,3771,2864,Japanese,###
3516,2852,3647,2840,3648,2874,3521,2892,Japanese,###
3933,2889,4028,2886,4028,3022,3930,3022,Japanese,歳
0,2781,27,2777,52,2925,0,2931,Japanese,###
63,2865,386,2867,382,2939,69,2948,Japanese,セール!
101,2812,337,2787,339,2835,99,2847,Japanese,###
93,2762,228,2758,227,2786,100,2809,Japanese,###
204,2978,350,2967,347,3023,203,3022,Japanese,###
894,3017,625,2993,632,2818,911,2849,Japanese,歳末セール!
1199,3022,944,3022,945,2863,1202,2890,Japanese,歳末セール!
1241,3022,1242,2925,1272,2921,1268,3021,Latin,1
1406,2933,1583,2946,1585,3023,1396,3022,Japanese,###
