781,1227,1353,1198,1357,1280,785,1310,Chinese,一万年前地球
1469,1781,1569,1775,1602,2350,1502,2354,Chinese,奇石宴展厅
1442,1101,1557,1098,1569,1625,1454,1628,Chinese,滿漢全席
929,2206,1356,2195,1359,2307,932,2318,Chinese,门票10元
830,1723,1378,1707,1381,1785,833,1802,Chinese,一生值得一看
795,1351,1075,1341,1078,1424,798,1435,Chinese,的产物
810,1477,1364,1459,1366,1538,812,1556,Chinese,大自然的鬼斧
825,1601,1003,1595,1005,1673,825,1680,Chinese,神工
843,1837,1294,1825,1297,1912,846,1923,Chinese,的文化大餐
856,1962,1388,1949,1391,2020,857,2037,Chinese,欢迎您到三楼
870,2088,1219,2082,1221,2157,871,2163,Chinese,展馆参观
