321,1433,521,1419,525,1610,324,1629,Korean,연금
561,1447,637,1443,637,1567,561,1576,Symbols,+
672,1404,1281,1366,1290,1548,678,1600,Korean,즉석복군판매
1137,1172,1234,1172,1236,1231,1140,1236,Latin,###
1377,2224,1488,2221,1489,2251,1380,2257,Latin,###
1393,2160,1496,2157,1497,2190,1394,2185,Korean,###
1292,2350,1329,2350,1330,2376,1289,2382,Latin,RO
67,1560,97,1559,96,1575,66,1580,Korean,###
25,1536,64,1536,63,1550,26,1552,Latin,925-3467
25,1569,57,1568,56,1580,26,1582,Korean,###
941,1179,1130,1181,1130,1231,946,1231,Korean,연금복권
943,1159,1109,1158,1109,1174,943,1175,Latin,###
