1428,1105,1741,1102,1763,1156,1417,1159,Latin,PIZZERIA
1412,1172,1756,1167,1784,1263,1417,1263,Latin,SANTA
1790,1167,2125,1166,2177,1275,1786,1270,Latin,MARIA
2408,1635,2580,1636,2572,1818,2409,1820,Latin,5
467,1440,827,1421,842,1588,469,1598,Latin,eime
532,1286,784,1286,752,1414,532,1409,Latin,###
3037,1092,3230,1095,3216,1211,3046,1218,Latin,zz
3057,1216,3180,1219,3184,1265,3059,1265,Latin,porno
3191,1217,3210,1219,3219,1260,3189,1262,Latin,a
3753,1121,3935,1131,3935,1165,3761,1164,Latin,pizzeria
3761,1171,3935,1174,3935,1235,3761,1229,Latin,sania
3758,1234,3876,1234,3876,1285,3761,1284,Latin,kebab;
3879,1234,3935,1239,3933,1278,3877,1276,Latin,chi
