556,813,1507,809,1539,1013,556,1018,Korean,자양4동
1628,800,2830,809,2801,1013,1667,1013,Korean,공영주차장
1835,3,1839,14,1515,15,1522,1,Latin,###
1915,2006,2041,2006,2042,2040,1923,2038,Korean,일일주차
2057,2008,2119,2007,2116,2040,2062,2040,Korean,없음
1857,2193,1917,2191,1917,2228,1864,2225,Korean,운영
2000,2193,2000,2228,1935,2224,1945,2191,Korean,시간
1935,2257,1934,2289,1847,2288,1860,2256,Korean,시간당
1954,2259,2007,2262,2001,2289,1952,2286,Korean,요금
2022,2189,2161,2190,2158,2235,2023,2229,Korean,24시간
2031,2259,2152,2256,2152,2296,2032,2293,Korean,1,800원
2424,2278,2667,2280,2666,2327,2421,2327,Latin,###
2700,2280,2927,2283,2933,2326,2697,2326,Korean,###
