534,354,2578,394,2640,717,534,699,Japanese,ざつぽろ名所
189,792,2923,845,2886,1345,170,1314,Japanese,新ラーメン横丁
984,1826,1339,1824,1328,1981,970,1972,Latin,No.3
1377,1826,2154,1837,2145,1978,1372,1978,Japanese,グリーンビル
832,2085,856,2085,846,2153,821,2153,Japanese,究極の
824,2154,870,2152,858,2256,813,2253,Japanese,味噌
896,2089,938,2087,938,2100,898,2103,Latin,###
946,2089,975,2086,976,2095,948,2096,Latin,###
880,2111,990,2095,989,2127,887,2137,Japanese,つぼさ
1032,2101,1057,2101,1050,2234,1019,2232,Japanese,赤礼んが
1144,2091,1294,2095,1287,2126,1137,2125,None,###
1104,2162,1323,2166,1313,2215,1100,2220,Japanese,新ラーメン横丁
1364,2173,1426,2189,1426,2194,1362,2207,Latin,###
1462,2105,1509,2107,1508,2236,1460,2239,Japanese,もぐち
1542,2100,1570,2104,1570,2241,1542,2238,Japanese,いそちやん
1581,2103,1594,2103,1595,2240,1581,2242,None,###
371,2114,400,2116,395,2144,366,2146,Japanese,No.3
401,2115,458,2118,454,2146,398,2146,Japanese,グリーンビル
336,2167,485,2167,484,2221,327,2215,Japanese,###
372,2232,427,2230,424,2251,370,2256,Japanese,###
443,2225,485,2223,479,2249,441,2253,Japanese,###
324,2233,346,2233,340,2262,321,2262,Japanese,###
500,4,868,0,827,155,475,142,None,###
