1154,1359,1156,1423,1007,1423,1008,1361,Latin,BUS
2387,1270,2389,1360,1791,1362,1789,1277,Latin,Müllerstraße
2348,1400,2352,1507,1793,1511,1791,1407,Latin,Lynarstraße
2446,611,2470,1080,713,1113,634,654,Latin,Wedding
411,1865,409,1890,379,1892,381,1867,Latin,###
411,1901,409,1908,378,1908,378,1902,Latin,###
405,1913,405,1918,377,1924,377,1915,Latin,###
396,2018,395,2033,368,2036,370,2019,Latin,###
392,2041,391,2052,367,2051,367,2041,Latin,###
391,2055,389,2066,366,2066,366,2057,Latin,###
222,2392,218,2447,151,2443,154,2391,Latin,###
340,2415,429,2418,426,2446,337,2444,Latin,###
623,2411,623,2447,446,2444,447,2412,Latin,###
2399,2421,2397,2447,2318,2444,2315,2418,Latin,VBB
2483,2379,2482,2397,2420,2397,2420,2379,Latin,Partner
2509,2381,2509,2397,2488,2397,2487,2378,Latin,im
2583,2414,2585,2435,2424,2435,2419,2418,Latin,Verkehrsverbund
756,1309,883,1309,878,1481,745,1482,Latin,U
