811,390,895,404,895,494,804,493,Latin,Il
935,445,1296,482,1294,569,929,511,Latin,nostro
813,539,1184,595,1187,671,807,639,Latin,prezzo
1220,592,1374,598,1380,699,1216,704,Latin,più
808,643,1156,694,1151,798,802,748,Latin,basso
822,895,1262,949,1213,1105,761,1050,Latin,Lettino
813,1158,1260,1200,1215,1379,747,1342,Latin,FLITIG
785,1394,1015,1410,988,1508,754,1492,Latin,###
1005,1439,1100,1443,1082,1515,982,1509,Latin,###
1114,1416,1327,1432,1279,1539,1071,1525,Latin,###
771,1534,1008,1544,987,1630,754,1618,None,###
1015,1538,1221,1554,1213,1642,987,1632,None,###
