718,463,962,410,995,499,758,554,Latin,The
743,565,1098,484,1075,661,777,723,Latin,DY
570,833,1257,816,1267,916,568,933,Korean,동양국제관광
1679,1779,1710,1798,1725,1894,1694,1887,Latin,85
1666,1718,1705,1747,1708,1762,1669,1749,Latin,Dongsomoon-ro
1663,1679,1698,1703,1702,1741,1666,1719,Korean,동소문로
1760,1129,1796,1179,1809,1262,1763,1188,Korean,여행
1654,948,1750,1106,1762,1196,1665,1037,Korean,품격있는
1464,725,1805,1267,1827,1427,1471,938,Korean,동양국제관
1806,1267,1833,1308,1834,1448,1806,1386,None,###
1759,1360,1835,1458,1835,1544,1768,1458,Latin,753-0
1708,1293,1765,1365,1779,1467,1726,1408,Latin,Tel.
241,1263,410,964,403,1120,247,1363,Korean,▪해외출장
251,1254,249,1370,140,1536,149,1426,Korean,기업체연수
288,1054,359,910,348,1058,287,1160,Korean,학회
167,1296,284,1063,292,1170,161,1398,Korean,해외박람회▪
378,736,373,867,251,1106,262,993,Korean,호텔예약
262,1003,262,1086,179,1260,186,1165,Korean,항공권▪
434,1971,491,1971,491,1997,432,1999,Korean,###
383,1990,384,1970,431,1971,429,1991,None,###
375,1999,419,1996,417,2040,369,2050,None,###
349,1972,371,1971,360,2000,342,1999,None,###
319,1974,327,1975,326,2002,317,2001,Korean,###
284,1975,293,1976,291,1999,283,1997,Korean,###
232,1978,283,1974,282,1999,230,2003,Korean,###
201,1982,231,1979,229,1993,201,1996,Korean,###
200,1994,229,1993,227,2003,199,2006,Korean,###
188,1922,199,1917,195,1958,184,1958,Korean,###
157,1936,173,1937,170,1955,157,1953,Korean,###
363,2368,468,2359,467,2386,362,2397,Korean,###
