484,170,937,168,969,265,484,295,Latin,QUESTA
492,306,553,306,561,438,494,440,Latin,È
500,501,923,497,916,632,505,646,Latin,SELF
600,342,1044,336,1074,435,602,438,Latin,DOTATA
733,778,1116,775,1116,825,717,825,Latin,ATTENZIONE!
726,851,820,851,821,894,725,898,Latin,NEI
842,851,1048,849,1049,895,842,895,Latin,LOCALI
1072,850,1200,850,1199,894,1069,896,Latin,NON
1219,849,1274,848,1275,893,1218,892,Latin,CI
1294,849,1461,849,1459,894,1293,892,Latin,SONO
1480,847,1696,847,1693,891,1491,892,Latin,VALORI
1026,165,1521,163,1547,258,994,265,Latin,AGENZIA
1113,340,1230,335,1231,431,1111,433,Latin,DI
1274,336,1663,333,1659,433,1269,428,Latin,CASSE
977,499,1721,494,1708,630,971,635,Latin,SERVICE
