161,130,1023,121,1023,176,162,186,Chinese,潍坊高新区项目集中开工仪式
64,223,300,220,300,248,64,251,Chinese,雅士净化空调项目
341,220,575,217,575,243,341,246,Chinese,银轮热交换系统项目
616,215,850,211,850,237,616,242,Chinese,华盾矿用救生艇项目
662,476,716,476,716,576,662,576,Chinese,奠基
890,211,1028,206,1028,234,891,239,Chinese,富士达涡轮增
64,263,301,258,301,288,64,293,Chinese,赛马力燃气发电机项目
343,258,576,256,576,285,343,287,Chinese,东航精密机械项目
618,254,849,249,849,278,618,283,Chinese,胜达新材料项目
890,251,1031,246,1031,273,891,278,Chinese,中艺华海总
487,317,714,312,714,336,487,342,Chinese,二0一一年一月
