455,110,688,100,691,131,456,140,Latin,MONACO
204,493,228,492,228,500,206,500,Latin,MONACO
410,244,564,243,564,255,413,258,Latin,www.clubmonaco.com
385,354,444,355,444,378,386,378,Latin,ENIENCE
191,494,205,493,207,501,189,501,Latin,CLUB
301,119,437,112,437,142,298,147,Latin,CLUB
301,527,367,529,366,537,302,534,None,###
673,540,753,544,753,553,673,549,None,###
651,406,671,407,673,416,653,416,Latin,###
1012,396,1024,396,1022,410,1016,409,Latin,###
461,356,470,356,470,378,461,379,Latin,###
993,209,1022,213,1023,283,970,267,Latin,###
941,363,972,363,970,396,938,395,Latin,###
