160,153,170,153,171,159,161,159,Latin,###
349,3,580,44,560,91,330,62,Latin,SUBWAY
319,146,324,146,324,154,318,154,Latin,4
354,150,361,150,361,157,354,158,Latin,3
393,152,399,152,398,160,392,161,Latin,3
489,160,512,161,512,169,489,168,Latin,SUBWAY
641,155,662,152,660,157,640,161,Latin,###
162,134,188,135,188,139,162,138,Latin,###
233,141,240,141,241,148,234,148,Latin,###
276,144,282,144,283,153,275,152,Latin,4
171,154,179,154,179,161,171,161,Latin,###
206,157,222,157,222,163,206,163,Latin,###
492,176,510,176,511,182,493,182,Latin,###
495,195,508,195,508,198,495,198,Latin,###
490,189,512,189,512,193,490,193,Latin,###
491,170,512,172,512,175,491,175,Latin,###
450,132,470,133,470,138,450,137,Latin,###
641,159,661,159,661,163,641,163,None,###
159,161,171,161,171,165,159,165,None,###
