569,691,570,816,487,821,485,691,Latin,S
622,701,622,803,589,805,589,696,Latin,i
1084,681,1090,813,718,813,718,684,Latin,PREGA
1250,810,1254,935,462,942,462,820,Latin,CORTESEMENTE
546,942,552,1071,468,1086,460,946,Latin,D
590,942,590,1064,553,1068,553,942,Latin,i
788,935,796,1082,720,1082,721,949,Latin,A
1181,960,1181,1068,813,1057,811,960,Latin,CCOMPA
1517,935,1521,1071,1187,1071,1185,953,Latin,ENPRE
544,1071,544,1215,464,1211,464,1071,Latin,L
609,1075,620,1197,553,1207,553,1082,Latin,A
1046,1078,1048,1215,725,1211,721,1075,Latin,PORTA
1527,1161,1531,1308,1181,1311,1181,1150,Latin,GRAZIC
