2240,124,2256,448,238,400,207,113,Japanese,北海道立文學館
1336,693,1365,980,286,960,269,710,Japanese,護国神社
1869,1253,1882,1509,319,1492,310,1233,Japanese,伊夜日子神社
261,434,861,447,864,562,273,549,Latin,Hokkaido
902,438,1437,482,1440,566,902,558,Latin,Museum
1484,456,1603,451,1603,566,1481,566,Latin,of
1644,447,2244,474,2263,580,1644,566,Latin,Literature
311,991,770,996,783,1106,311,1093,Latin,Gokoku
817,987,1204,1013,1210,1111,814,1098,Latin,Shrine
349,1505,767,1509,770,1615,355,1624,Latin,lyahiko
805,1505,1179,1514,1185,1611,808,1611,Latin,Shrine
