222,156,510,96,504,208,211,246,Latin,Make:
209,254,506,217,504,261,205,290,Latin,make-magazin.de
472,415,490,418,490,425,472,425,Latin,shop
460,414,470,417,470,422,460,421,Latin,ise
643,469,652,469,652,479,643,479,Latin,a
573,634,601,629,604,642,575,647,Latin,eise
607,628,645,627,647,641,609,644,Latin,shop
951,482,977,476,983,502,952,508,Latin,GA
948,472,960,469,963,475,949,482,Latin,San
961,467,983,472,983,479,963,475,Latin,###
456,649,481,647,481,657,455,658,Latin,eise
484,646,492,645,493,656,486,656,Latin,s
