1919,1,2273,6,2280,79,1919,52,Latin,IGPDecaux
1823,244,1232,259,1230,117,1818,127,Latin,GRAZIE
1902,189,1879,91,2000,96,2014,159,Latin,###
2384,126,2543,171,2529,239,2368,193,Latin,###
2369,198,2568,254,2551,328,2355,265,Latin,NICOLE
2607,174,2818,181,2826,341,2606,334,Latin,DANK
2672,371,2683,452,2478,475,2467,390,Latin,thank
2716,384,2850,368,2858,440,2728,473,Latin,you
1683,342,1682,288,1813,250,1812,307,Latin,mevci
1274,274,1688,348,1670,514,1271,426,Latin,THANKS
1624,681,1233,605,1258,431,1657,516,Latin,GEORGE
1216,640,1310,657,1294,762,1202,728,Latin,###
1348,663,1564,699,1566,799,1336,759,Latin,CHIARA
2622,565,2611,600,2513,563,2528,511,Latin,###
2673,481,2843,533,2833,618,2651,560,Latin,MERCI
2765,615,2772,744,2544,768,2536,635,Latin,GRAZIE
2543,775,2871,735,2876,866,2560,899,Latin,STEFANO
1366,831,1393,878,1267,927,1238,887,Latin,Dank
1496,805,1497,882,1410,885,1385,824,Latin,Igor
1461,889,1665,939,1629,1018,1366,980,Latin,gragie
1599,1034,1601,1176,1246,1184,1247,1035,Latin,GRAZIE
1297,1196,1414,1215,1401,1268,1280,1245,Latin,thank
1421,1231,1500,1245,1489,1289,1405,1293,Latin,you
1254,1336,1418,1302,1436,1378,1264,1419,Latin,dank
1457,1298,1664,1248,1680,1325,1471,1372,Latin,marta
1238,1460,1374,1438,1385,1559,1244,1579,Latin,CIAS
1417,1433,1589,1407,1596,1527,1420,1551,Latin,PABLO
1482,1588,1484,1671,1277,1682,1273,1605,Latin,thanks
1572,1574,1748,1593,1737,1661,1565,1647,Latin,GRAZIE
1277,1686,1449,1669,1454,1749,1280,1761,Latin,Daniel
2653,935,2840,893,2856,1000,2665,1040,Latin,grazie
2551,1005,2770,1048,2755,1156,2532,1108,Latin,hvala
2520,1191,2672,1149,2691,1222,2533,1268,Latin,GRAZIE
2751,1174,2844,1177,2844,1241,2747,1238,Latin,DANK
2429,1326,2570,1288,2573,1341,2432,1368,Latin,merci
2743,1265,2741,1326,2618,1328,2610,1263,Latin,Lucy
2730,1366,2725,1424,2569,1419,2572,1359,Latin,thank
2849,1385,2847,1433,2748,1434,2751,1380,Latin,you
2501,1417,2658,1445,2644,1529,2484,1506,Latin,grazie
2720,1620,2686,1534,2863,1436,2867,1535,Latin,###
2745,1690,2738,1628,2838,1607,2843,1657,Latin,gracias
2211,1613,2629,1562,2634,1825,2197,1903,Latin,Lara
1394,2190,1377,1785,2088,1691,2088,1973,Latin,Grazie
2376,2215,2377,2166,2576,2144,2577,2204,Latin,MOLTO
2595,2142,2651,2135,2650,2188,2594,2193,Latin,DI
2671,2128,2769,2113,2771,2176,2670,2185,Latin,PIÙ.
487,1585,556,1566,556,1607,488,1625,Latin,###
578,1568,642,1573,643,1616,578,1609,Latin,###
2046,2208,2356,2161,2354,2215,2072,2214,Latin,###
