1163,2085,1218,2085,1219,2135,1163,2140,Latin,###
1219,2094,1234,2094,1234,2140,1219,2138,Latin,###
1753,2308,1783,2309,1783,2319,1751,2319,Latin,###
1672,2050,1800,2057,1800,2090,1671,2087,Latin,###
1747,3031,1776,3032,1777,3046,1750,3043,Latin,###
1735,3055,1771,3054,1771,3071,1739,3070,Latin,###
1712,3104,1785,3107,1785,3122,1712,3119,Latin,###
2266,1750,2300,1754,2297,1763,2268,1761,None,###
2302,1750,2311,1752,2311,1760,2302,1762,Latin,###
2314,1751,2342,1752,2338,1764,2315,1763,Latin,###
2256,1767,2279,1769,2280,1806,2257,1805,Latin,S
2317,1783,2353,1783,2354,1808,2318,1807,Latin,100
2279,1823,2334,1822,2334,1859,2281,1861,None,###
2274,1832,2303,1833,2303,1857,2276,1859,Latin,1.8
2301,1873,2333,1873,2332,1900,2301,1897,Latin,5.0
1894,1113,2106,1107,2124,1902,1910,1899,Latin,BAR
459,1050,641,1050,586,2039,398,2042,Latin,CAFE
300,1827,314,1826,314,1861,300,1862,Latin,S
319,1837,342,1836,342,1859,320,1860,Latin,150
296,1873,331,1873,330,1908,297,1907,Latin,T
323,1881,342,1880,342,1903,323,1904,Latin,55
304,1923,324,1922,323,1946,304,1946,Latin,5.0
817,611,1637,592,1636,907,841,961,Latin,Diseno
