431,86,516,102,519,143,430,130,Latin,Kids
447,129,465,134,465,150,447,149,Latin,by
470,135,520,147,521,158,469,149,Latin,Farmers
209,218,237,224,235,238,205,234,Latin,Kids
210,234,233,238,232,242,207,239,Latin,###
408,249,433,252,435,267,408,263,None,Kids
413,264,434,267,434,273,412,269,Latin,###
503,268,528,272,529,285,506,282,Latin,kids
510,281,531,286,530,291,510,289,Latin,###
490,310,504,312,503,317,490,315,None,###
524,315,536,316,537,321,524,319,None,###
485,295,504,298,505,305,486,302,None,###
485,307,507,309,507,312,486,310,None,###
489,303,503,304,503,309,488,307,None,###
518,309,540,311,541,317,518,315,None,###
529,355,542,357,543,363,529,360,None,###
523,350,546,352,547,357,524,355,None,###
494,351,508,352,508,358,494,357,None,###
489,347,511,348,513,354,488,351,None,###
