953,274,1573,330,1603,613,934,572,Japanese,元祖
2792,383,2479,360,2482,230,2792,239,Latin,1,580
2928,363,2839,360,2847,256,2933,256,Japanese,円
3022,625,1901,607,1903,525,3023,542,Japanese,全て税抜価格です。別途、消費税
2644,85,2010,71,2003,3,2646,0,Japanese,###
1512,862,1635,862,1635,1168,1493,1151,Japanese,あぶ
949,637,1619,673,1506,2986,868,2950,Japanese,灸リ寿司
1685,519,1864,566,1836,2880,1635,2868,Japanese,お好きなネタを炙ります!
2337,200,1997,184,2002,87,2336,100,Japanese,握リ7貫
2699,204,2359,194,2363,96,2703,115,Japanese,茶碗蒸、
3022,209,2719,197,2717,107,3023,119,Japanese,かレこ汁付
1409,35,1438,35,1440,154,1410,152,Latin,###
1410,193,1436,194,1438,256,1409,253,None,###
1269,83,1344,87,1344,150,1265,141,None,###
1257,182,1345,190,1324,249,1255,241,None,###
1390,85,1299,82,1302,6,1397,9,None,###
676,150,748,153,750,260,675,253,None,###
746,107,675,106,671,4,747,4,None,###
28,1020,105,967,108,1108,42,1161,Japanese,###
