1058,749,1432,762,1441,936,1061,924,Latin,PROSECUTED
1136,923,1193,932,1176,959,1137,954,Latin,BY
1124,193,1442,208,1420,443,1117,426,Bangla,দণ্ডনীয়
819,172,1027,178,1023,220,809,213,Latin,NOTICE
404,723,809,740,809,906,404,892,Latin,TRESPASSERS
867,228,1097,224,1102,430,862,407,Bangla,প্রবেশ
820,742,966,736,969,908,813,911,Latin,WILL
438,150,845,187,846,411,441,395,Bangla,অনধিকার
968,743,1060,744,1048,916,968,908,Latin,BE
1189,927,1309,921,1309,964,1198,961,Latin,ORDER
438,438,802,431,809,715,426,661,None,###
827,450,1030,426,1017,671,832,651,None,###
1044,447,1320,458,1327,674,1051,699,None,###
1343,455,1428,459,1431,689,1343,694,None,###
