1027,1258,1127,1256,1141,1299,1040,1308,Latin,TAXI
8,913,163,913,158,954,9,950,Latin,NEWS
26,894,79,901,75,915,25,910,None,###
201,584,230,584,230,600,200,598,Latin,EC
538,921,780,921,781,966,536,965,Korean,쿠알라룸푸르
811,920,965,920,966,955,811,966,Korean,싱가포르
998,917,1098,918,1099,959,990,958,Korean,시드니
1125,919,1237,918,1236,962,1127,964,Korean,멜머른
1264,917,1374,919,1373,959,1263,962,Korean,몰디브
1397,918,1465,917,1467,962,1399,962,Korean,말리
1491,918,1565,918,1561,963,1492,956,Korean,페낭
1586,918,1689,917,1694,956,1591,962,Korean,랑카위
1714,917,1786,917,1793,960,1720,962,Korean,앙곤
1817,917,1913,916,1920,961,1817,954,Korean,씨엠럽
1927,918,1965,919,1965,959,1927,959,Korean,등
1588,740,1954,737,1980,869,1607,876,Korean,떠난다!
538,728,1551,732,1560,857,507,888,Korean,쿠알라룸푸르까지
774,582,980,582,979,707,778,710,Korean,택시
1013,589,1394,589,1401,718,1021,709,Korean,몇번탈
1425,592,1735,605,1754,693,1426,721,Korean,돈으로
698,424,1382,437,1388,574,707,542,Korean,에어아시아를
1408,444,1769,449,1793,583,1434,571,Korean,만나면!
1549,58,1612,62,1611,71,1550,69,None,###
1615,62,1640,63,1643,73,1611,71,Latin,AX
1661,79,1737,84,1738,96,1661,92,Latin,7YEARS
1743,84,1827,88,1829,100,1745,96,Latin,RUNNING
1658,60,1752,65,1752,77,1660,75,Latin,LONW-COST
1758,65,1823,68,1825,81,1755,78,Latin,AIRLINE
1654,45,1762,51,1762,66,1661,60,Latin,WORLD'S
1766,50,1822,53,1818,70,1768,65,Latin,BEST
