315,806,302,996,43,987,45,793,Latin,LY
149,976,141,1022,2,1015,4,974,Latin,ET
407,974,368,1104,163,1082,163,970,Latin,city
314,1186,312,1215,188,1209,189,1185,Latin,###
359,1212,358,1241,144,1239,144,1216,Latin,###
292,1299,303,1362,182,1383,174,1317,Latin,###
450,1772,451,1856,161,1862,156,1780,Latin,rezzi
793,1763,794,1847,466,1856,468,1771,Latin,bassi.
405,1870,401,1952,256,1958,255,1873,Latin,to
723,1851,720,1938,406,1951,420,1868,Latin,casa!
1402,1570,1400,1651,1203,1656,1208,1575,Latin,###
1300,1654,1283,1751,1206,1750,1214,1657,Latin,5
1396,1655,1399,1702,1278,1712,1279,1656,Latin,###
1434,1443,1431,1509,1199,1508,1197,1444,Latin,Prezzi
1677,1448,1674,1507,1460,1504,1462,1445,Latin,bassi.
1884,1444,1881,1502,1683,1505,1687,1444,Latin,Satto
2079,1442,2073,1502,1884,1506,1886,1453,Latin,casa!
2090,1248,2089,1379,1932,1378,1941,1250,Latin,Si
2456,903,2416,1062,1876,1019,1884,878,Latin,SiMPLY
2328,1050,2327,1084,1929,1074,1923,1043,Latin,MARKET
2513,1046,2478,1150,2338,1135,2335,1046,Latin,crty
2595,1536,2593,1584,2421,1589,2420,1536,Latin,Prezzi
2759,1536,2759,1580,2604,1585,2604,1533,Latin,bassi.
2904,1532,2903,1579,2763,1579,2762,1534,Latin,Satto
3005,1537,3004,1577,2909,1579,2909,1544,Latin,cas
3167,1265,3165,1385,3048,1387,3049,1267,Latin,Si
