685,162,800,159,799,186,684,189,Latin,BLIDA
429,238,551,238,551,274,429,274,Arabic,زرالدة
808,235,935,235,935,273,808,273,Arabic,بواسماعيل
429,164,550,164,551,201,430,201,Arabic,بومرداس
433,202,550,202,550,238,433,238,Arabic,الجزائر
809,196,932,197,931,232,808,231,Arabic,القليعة
808,160,930,159,929,195,807,196,Arabic,البليدة
685,200,801,200,802,226,686,226,Latin,KOLEA
683,240,807,238,806,265,682,267,Latin,BOU-ISMAIL
306,172,426,168,425,196,306,199,Latin,BOUMERDES
305,208,427,208,427,233,305,236,Latin,ALGER
304,245,424,245,422,269,304,273,Latin,ZERALDA
