1578,1978,1772,1971,1772,2037,1579,2043,Latin,erlaubt
1353,1984,1546,1981,1548,2044,1353,2050,Latin,Flächen
1326,1903,1798,1883,1800,1952,1326,1987,Latin,gekennzeichneten
1640,1808,1685,1807,1685,1870,1641,1872,Latin,in
1432,1818,1608,1814,1609,1877,1432,1884,Latin,Parken
1259,1555,1660,1516,1660,1655,1256,1691,Latin,ZONE
940,2224,1041,2230,1040,2260,939,2266,None,###
964,2281,1015,2284,1011,2311,963,2309,Latin,Tony
954,2306,1029,2307,1021,2329,951,2331,Latin,Daniel
870,2252,910,2258,908,2279,873,2277,Latin,The
870,2289,907,2290,907,2309,871,2311,Latin,zer
945,2351,965,2350,955,2384,945,2383,None,###
