2316,1055,2316,1189,2025,1189,2017,1055,Latin,MYC
2672,1068,2668,1189,2361,1185,2365,1068,Latin,SUSHI
2349,1215,2349,1276,2070,1271,2070,1215,Latin,RISTORANTE
3326,1085,3326,1198,3093,1202,3089,1090,Latin,MYC
3609,1098,3613,1198,3367,1198,3363,1085,Latin,SUSHI
3294,1232,3290,1276,3085,1271,3089,1224,Latin,RISTORANTE
1379,1050,1379,1071,1345,1071,1347,1052,Latin,VIA
1414,1110,1412,1143,1312,1153,1312,1119,Latin,LECCO
2496,1218,2496,1268,2385,1265,2385,1215,Latin,TAKE
2625,1218,2621,1267,2500,1268,2500,1217,Latin,AWAY
3482,1226,3484,1268,3286,1267,3287,1227,Latin,GIAPPONESE
3505,1228,3506,1267,3485,1267,3484,1228,Latin,E
3616,1229,3617,1269,3513,1266,3513,1227,Latin,CINESE
3389,1580,3389,1600,3348,1600,3349,1580,Latin,MYC
3438,1578,3438,1600,3395,1601,3395,1580,None,###
3380,1604,3380,1615,3326,1616,3326,1606,None,###
3437,1603,3437,1613,3384,1614,3384,1604,None,###
3374,1645,3376,1670,3333,1672,3333,1649,None,###
3375,1684,3375,1696,3340,1697,3340,1684,None,###
3434,1682,3435,1693,3379,1694,3378,1684,Latin,###
3366,1699,3367,1710,3329,1711,3329,1701,Latin,###
3372,1721,3372,1738,3327,1738,3328,1722,None,###
3447,1718,3448,1734,3406,1736,3406,1720,None,###
3439,1697,3439,1706,3411,1706,3411,1697,None,###
3275,1600,3275,1621,3206,1620,3209,1601,None,###
3222,1627,3224,1636,3208,1636,3208,1628,None,###
3240,1627,3241,1636,3224,1636,3224,1627,None,###
3272,1627,3272,1635,3241,1637,3241,1626,Latin,###
3272,1636,3271,1648,3208,1650,3208,1642,Latin,###
3276,1649,3274,1662,3214,1663,3214,1653,Latin,###
948,1110,1154,1086,1155,1194,947,1206,Latin,SUSHI
976,1249,1042,1247,1042,1284,975,1291,Latin,NESE
1045,1245,1065,1245,1065,1284,1048,1284,Latin,E
1072,1242,1165,1235,1166,1278,1072,1283,Latin,CINESE
1283,1052,1300,1052,1299,1061,1283,1062,Latin,1110
