1134,1261,1428,1252,1429,1298,1134,1306,Chinese,机械工程楼群
1909,1483,2047,1488,2046,1526,1907,1522,Chinese,禁止吸烟
1946,1524,2046,1526,2046,1548,1946,1546,Latin,SMOKING
1134,1308,1377,1299,1378,1345,1136,1354,Chinese,地下停车场
1135,1352,1326,1348,1327,1396,1136,1400,Chinese,电气学院
1141,1399,1333,1396,1333,1443,1141,1446,Chinese,土建学院
1143,1447,1338,1440,1340,1486,1145,1493,Chinese,机电学院
1146,1491,1333,1484,1334,1535,1146,1542,Chinese,运输学院
1148,1540,1394,1530,1396,1575,1150,1586,Chinese,红苹果宾馆
1909,1525,1939,1525,1939,1544,1909,1544,Latin,NO
