1237,618,1498,636,1496,682,1239,673,Latin,Transfert
1014,611,1186,626,1191,669,1017,657,Latin,-Show
772,217,1126,243,1147,350,782,338,Arabic,سنتر
364,190,717,211,720,335,360,312,Arabic,جربة
200,345,653,378,581,522,207,504,Latin,Copy
1200,259,1588,267,1582,384,1227,388,Arabic,كوبي
1254,388,1763,418,1787,569,1267,551,Latin,Djerba
690,363,1217,401,1221,516,690,488,Latin,Center
276,519,611,536,605,590,277,575,Latin,Photocopie
626,534,740,538,736,591,619,585,Latin,noir
738,541,941,549,941,595,733,592,Latin,/Blanc
958,549,999,551,999,593,950,593,Symbols,&
1019,544,1237,561,1236,608,1016,599,Latin,Couleur
1253,560,1391,573,1389,611,1253,611,Latin,laser
1407,565,1699,581,1690,637,1401,629,Latin,numerique
128,580,324,588,322,646,128,641,Latin,Tirage
347,591,411,590,412,635,345,633,Latin,de
436,592,559,602,559,641,436,637,Latin,Plan
880,610,1016,616,1020,659,881,653,Latin,Data
579,619,601,620,603,634,581,633,Symbols,-
622,599,868,609,865,656,622,645,Latin,Location
1201,639,1222,639,1223,653,1202,653,Symbols,-
1516,644,1605,645,1603,683,1510,677,Latin,sur
1620,639,1813,647,1816,690,1614,683,Latin,ti-short
317,648,693,669,692,711,310,699,Latin,Plastification
709,670,748,677,750,717,710,710,Latin,a
772,668,939,674,936,716,769,713,Latin,chaud
958,694,978,694,981,711,953,713,Symbols,-
1001,675,1159,680,1159,736,987,731,Latin,Spiral
1175,687,1221,685,1219,729,1175,725,Symbols,&
1237,685,1416,691,1417,731,1238,728,Latin,reliure
1431,697,1464,694,1466,738,1433,737,Latin,à
1489,696,1647,700,1645,743,1487,738,Latin,chaud
536,735,630,740,629,780,539,777,Latin,Tél:
647,738,716,743,716,784,647,781,Latin,75
736,744,841,747,846,785,731,784,Latin,652
861,748,967,749,967,791,858,791,Latin,995
1017,753,1113,757,1113,796,1010,792,Latin,Fax:
1130,755,1199,756,1203,798,1131,796,Latin,75
1219,762,1317,764,1316,800,1217,798,Latin,652
1336,765,1440,767,1441,803,1335,802,Latin,996
588,847,623,838,634,889,595,894,Latin,3
1286,907,1325,907,1325,938,1284,938,Latin,###
