820,2182,943,2176,948,2252,838,2249,Latin,Via
970,2179,1230,2163,1233,2240,990,2252,Latin,Tartini
721,2087,836,2077,844,2147,732,2157,Latin,Via
874,2074,1309,2058,1309,2128,871,2151,Latin,Baldinucci
1079,655,1357,649,1359,684,1079,684,Latin,11344
681,649,929,655,929,694,679,694,Latin,Fermata
953,649,1014,649,1014,684,953,684,Latin,n°
885,732,938,725,938,760,882,764,Latin,82
971,1409,1183,1412,1197,1944,965,1950,Latin,###
919,1852,935,1848,935,1953,918,1953,Latin,###
882,1495,943,1492,942,1699,887,1702,Latin,###
877,1110,951,1110,951,1218,883,1225,Latin,###
977,1107,1158,1110,1192,1352,971,1362,Latin,###
998,859,1143,865,1141,996,985,996,Latin,###
962,732,1174,735,1174,754,960,757,Latin,###
