958,401,1076,394,1076,560,969,564,Latin,p
727,669,742,669,747,679,728,680,Latin,VIA
747,668,782,666,784,676,746,679,Latin,PRIVAIA
707,694,740,692,739,705,708,707,Latin,DEGLI
742,691,805,687,807,701,743,704,Latin,OROMBELLI
1085,798,1243,797,1243,833,1087,834,Latin,###
1661,800,1793,796,1796,820,1653,830,Latin,###
1656,913,1712,913,1707,935,1657,938,Latin,jaldi
1639,934,1746,931,1743,954,1630,956,Latin,jcomto-301.
418,816,443,816,441,866,416,866,None,###
493,913,531,914,531,985,492,984,None,###
165,854,293,857,289,1092,162,1071,None,###
37,1035,60,1036,60,1076,36,1077,None,###
