378,854,400,1341,184,1314,165,850,Latin,1
1680,845,1680,1033,534,1015,534,836,Japanese,駐車位置番号を
1678,1079,1680,1240,545,1258,539,1056,Japanese,押してください
766,1306,753,1379,542,1373,540,1299,Latin,Enter
971,1322,965,1377,790,1386,790,1315,Latin,your
1240,1324,1234,1405,997,1384,996,1320,Latin,space
1592,1315,1578,1393,1265,1382,1268,1327,Latin,number.
1564,1955,1559,2125,500,2107,494,1953,Japanese,番号を確認後
834,2180,832,2334,498,2336,503,2178,Japanese,精算
1548,2192,1537,2334,886,2332,899,2171,Japanese,ボヌソを
1534,2415,1537,2557,502,2555,499,2396,Japanese,押してください
783,2594,788,2658,499,2667,500,2591,Latin,Conifrm
977,2607,970,2660,812,2672,813,2610,Latin,your
1219,2605,1215,2672,1002,2665,1003,2612,Latin,space
1531,2601,1529,2665,1247,2665,1247,2610,Latin,number,
657,2681,651,2748,524,2745,526,2695,Latin,and
887,2699,882,2754,683,2754,683,2695,Latin,press
1064,2685,1060,2757,931,2752,935,2683,Japanese,精算
1254,2692,1249,2761,1109,2745,1110,2685,Latin,key.
