1331,216,1716,247,1698,390,1316,377,Latin,Opus
1416,626,1618,626,1617,726,1415,721,Japanese,株式
1413,739,1618,743,1617,839,1413,836,Japanese,会社
1393,891,1641,891,1624,2750,1386,2750,Japanese,アセツんホームズ
1304,2974,1499,2975,1499,3022,1302,3022,Japanese,株式会社
1792,2347,1885,2325,1886,2371,1793,2384,Latin,###
19,2219,1193,2236,1195,2402,17,2402,Latin,###
780,2560,1193,2566,1192,2660,778,2654,Latin,054-278
20,2548,489,2553,491,2647,17,2647,Japanese,車株式会社
29,2057,203,2059,202,2147,27,2147,Japanese,販売
290,2062,465,2062,465,2153,287,2150,Japanese,車検
550,2064,724,2064,726,2153,549,2154,Japanese,修理
758,2077,1185,2080,1184,2160,757,2154,Japanese,中部運輸局指
130,1826,301,1829,300,1850,129,1846,Latin,###
114,2014,308,2017,308,2039,115,2037,Latin,###
1822,2764,1852,2767,1860,2952,1836,2953,Latin,###
